url,text
https://www.cornyn.senate.gov/node/6818,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesThis bill will increase taxes on families earning less than $400,000 a year.""It will stifle medical and pharmaceutical innovation and prevent new lifesaving cures from being discovered.""""It will threaten our economy and our energy security at a vulnerable moment when we're in a recession.""""And it won't do a darn thing to ease the loss of purchasing power due to historically high inflation rates.""""No amount of spin or fast-talking can conceal the damage this bill will inflict on the American people.""WASHINGTON – U.S. Senator John Cornyn (R-TX) made the following remarks on voting against Senate Democrats’ reckless tax-and-spending bill. Video can be found here.“We've had a pretty good run of bipartisan cooperation, and I've been proud to be part of that. But this is a complete reversal of sort of the spirit of bipartisan cooperation that we've seen, frankly, all summer long, which has produced some pretty good legislation.”“There are tax hikes that will leave hard-working Americans poorer.”“It's not going to do a thing to ease inflation in the near-term.”“Working families aren't the only ones going to face a higher tax bill. The Manchin tax hike also hits businesses, and it's sure to have a devastating impact.”“Higher taxes will require them either to pass those costs along or to cut costs elsewhere.”“Experts have analyzed this bill and said it raises taxes on families, it will have an adverse impact on jobs, and keep inflation high.”“This bill will increase taxes on families earning less than $400,000 a year. It will stifle medical and pharmaceutical innovation and prevent new lifesaving cures from being discovered. “It will threaten our economy and our energy security at a vulnerable moment when we're in a recession. And it won't do a darn thing to ease the loss of purchasing power due to historically high inflation rates.” “No amount of spin or fast-talking can conceal the damage this bill will inflict on the American people.”“For the life of me, I don't know how our Democratic colleagues are going to explain this one in November.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/video-cornyn-reckless-tax-and-spending-bill-no-different-%E2%80%98build-back-better%E2%80%99,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesJob-killing tax hikes. Green New Deal climate policies.""This bill will increase taxes on families earning less than $400,000 a year.""""It will stifle medical and pharmaceutical innovation and prevent new lifesaving cures from being discovered.""""I don't know how our Democratic colleagues are going to explain this one in November.""WASHINGTON – Today on the floor, U.S. Senator John Cornyn (R-TX) discussed Senate Democrats’ reckless tax-and-spending bill that will be voted on later this weekend. Excerpts of Sen. Cornyn’s remarks are below, and video can be found here. “It sprung to life unbeknownst, I believe, to virtually all the Democratic senators except for Senator Manchin and Senator Schumer.”“Privately his Democratic colleagues assured me this was not happening, but then the Senator from West Virginia has engaged in a gigantic, Olympic-worthy flip-flop.” “Senator Manchin will tell you this bill is completely different from ‘Build Back Broke’, but it's not. Job-killing tax hikes. Green New Deal climate policies. Taxpayer subsidies for wealthy people buying expensive cars and SUVs.”“And again, we haven't even seen the final product yet.”“Working families aren't the only ones going to face a higher tax bill. The Manchin tax hike also hits businesses, and it's sure to have a devastating impact on -- guess where -- West Virginia. “According to the tax foundation, the industry that will be hit hardest is the coal industry.”“I guess ultimately that's what this exercise will be about - it will be about political accountability.”“Despite what our colleagues are saying today, this bill will increase taxes on families earning less than $400,000 a year. It will stifle medical and pharmaceutical innovation and prevent new lifesaving cures from being discovered.”“I don't know how our Democratic colleagues are going to explain this one in November.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/contrary-mayorkas-wray-won%E2%80%99t-say-border-secure,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesSen. Cornyn: “Director Wray, I've always thought of you as a straight shooter, but you won't answer that question?”Dir. Wray: “Well, look, I think the border presents significant security issues. There's a wide array of criminal threats that we encounter down at the border...”WASHINGTON – Today in the Senate Judiciary Committee, on his last day of quarantine U.S. Senator John Cornyn (R-TX) virtually questioned FBI Director Christopher Wray on whether or not the southern border is secure. Excerpts are below, and video can be found here.Senator Cornyn: “When Director Mayorkas was asked about the border, he made the, frankly, from my standpoint, implausible statement that the border was secure. From your vantage point, in your opinion, is the border secure?”Director Wray: “Well, boy, I guess I'm hesitant to substitute my judgment for the Secretary of Homeland Security, but I will tell you that I have spent a lot of time with our field offices down that have border responsibility. I have been to ports of entry, including, not that long ago, with CBP officers walking me through it, so I could really see firsthand what they're up against. And all I can say is, boy, they got a heck of a challenge…”Sen. Cornyn: “Director Wray, I've always thought of you as a straight shooter, but you won't answer that question?”Dir. Wray: “Well, look, I think the border presents significant security issues. There's a wide array of criminal threats that we encounter down at the border...”Sen. Cornyn: “In my most recent trip to the border, Senator Cruz and I took a number of our Republican Conference down to the border, many of whom had made that trip before. But we continue to hear the same sort of message from the Border Patrol in terms of the nationalities of the people they encounter there… and that's a public security threat. You agree with me?”Dir. Wray: “To me, it represents a significant security issue and represents a wide array of criminal threats that flow out of it.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-bill-prevent-child-abuse-inspired-texan-jenna-quinn-passes-senate,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesJenna Quinn Law Inspired By Child Abuse SurvivorWASHINGTON - U.S. Senator John Cornyn (R-TX) issued the following statement after the Senate passed his Jenna Quinn Law, which would allow grant funds to be used to train and educate students, teachers, caregivers, and other adults who work with children in a professional or volunteer capacity on how to prevent, recognize, and report child sexual abuse. The bill is named for Jenna Quinn, a Texan and child abuse survivor, and is modeled after successful reforms passed by the Texas Legislature in 2009.  “For over a decade in Texas, Jenna’s Law has been crucial to training students, teachers, and caregivers to better identify and prevent child sexual abuse,” said Sen. Cornyn. “The increase in reporting of these cases is why I am proud to partner with advocates and Texans like Jenna Quinn to ensure that these resources are available nationwide, and I strongly urge the House to pass this legislation and send it to the President’s desk without delay.”Senators Maggie Hassan (D-NH), Mike Braun (R-IN) and Ben Ray Luján (D-NM) joined Sen. Cornyn on the legislation.Background:Jenna Quinn has been an outspoken advocate for survivors of child sexual abuse and was the driving force behind what is now known as Jenna’s Law in Texas. Unanimously passed by the Texas State Senate and House, Jenna’s Law was the first child sexual abuse prevention law in the U.S. that mandates K-12 trainings for students and school staff; it was amended in 2017 to include sex trafficking prevention education in schools. More than half of all states have adopted a form of Jenna’s Law.After Jenna’s Law passed in Texas in 2009, a study found educators reported child sexual abuse at a rate almost four times greater after training than during their pre-training career.The Jenna Quinn Law would:Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/video-quarantine-cornyn-slams-massive-manchin-schumer-tax-hike,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesThis deal was cut in the back room secretly by Chuck Schumer and Joe Manchin. Nobody knew anything about it.""The more you look, the more you realize this is false advertising.""""Senator Manchin is asking for middle income taxpayers to subsidize the wealthiest people in our population who decide they want to buy an electric vehicle.""""This idea that this massive tax increase will just somehow be absorbed by corporate America when they will pass those costs along to consumers, and it will make inflation worse.""WASHINGTON – Today on Fox News’ Your World with Neil Cavuto, U.S. Senator John Cornyn (R-TX) discussed the Manchin-Schumer massive spending spree, which includes a tax increase that will be absorbed by middle income taxpayers and families. Excerpts of Sen. Cornyn’s remarks are below, and video can be found here.“This deal was cut in the back room secretly by Chuck Schumer and Joe Manchin. Nobody knew anything about it.”“The more you look, the more you realize this is false advertising.”“Senator Manchin is asking for middle income taxpayers to subsidize the wealthiest people in our population who decide they want to buy an electric vehicle.”“This idea that this massive tax increase will just somehow be absorbed by corporate America when they will pass those costs along to consumers, and it will make inflation worse.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/node/6808,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesWASHINGTON –U.S. Senator John Cornyn (R-TX) released the following statement indicating that he would have voted today to ratify North Atlantic Treaty Organization (NATO) membership for Finland and Sweden:“Sweden and Finland both have robust, well-resourced militaries, and adding them to the North Atlantic Treaty Organization will nearly double the land border between Russia and NATO countries and help share the burden of NATO defense obligations, enabling the U.S. to focus our forces in Europe, in the Indo-Pacific, or wherever they are needed most,” said Sen. Cornyn. “I applaud these countries for breaking with their long-standing neutrality in order to contribute to the collective security of Europe, and I back their accession unequivocally.”Earlier this summer, Sen. Cornyn traveled with a congressional delegation to meet with leaders of Sweden and Finland to discuss their accession to NATO. More information can be found here. Sen. Cornyn recently tested positive for COVID-19 and is currently quarantining and working remotely consistent with CDC guidelines. Senate rules do not allow remote or proxy voting.Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-bill-help-solve-cold-cases-signed-law,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesNew Law Inspired by Austin Yogurt Shop MurdersWASHINGTON – U.S. Senator John Cornyn (R-TX) released the following statement after President Biden signed the Homicide Victims’ Families’ Rights Act, which requires federal agencies to revisit cold case murder files and apply new technologies in search of potential breakthroughs, into law:  “This legislation will help ensure federal law enforcement reviews sometimes decades-old cold case files and applies the latest technologies and investigative standards,” said Sen. Cornyn. “This process will help bring grieving families resolution in the midst of tragic circumstances, and I am proud of the bipartisan support for this bill which is now law.” Senators Tom Cotton (R-AR), Chuck Grassley (R-IA), Dick Durbin (D-IL), Chris Coons (D-DE), Jon Ossoff (D-GA), Marsha Blackburn (R-TN), Sheldon Whitehouse (D-RI), and John Kennedy (R-LA) also cosponsored the legislation. Background:Over 30 years ago, a quadruple homicide claimed the lives of four teenage girls in Austin, Texas and today the case remains unsolved. The Homicide Victims’ Families’ Rights Act was inspired by this case and would require federal agencies to look at cold cases with a fresh set of eyes and apply the most up-to-date technologies and investigative standards.The bill will also empower immediate family members to request a cold case review so long as it meets certain basic criteria. Federal agencies will be able to determine if they have exhausted all possible leads or the cold case request does not meet the standard for review, and federal law enforcement agencies would be required to provide annual reports to Congress on what is working and not working with cold case reviews. The bill is supported by the National District Attorney Association, the Federal Law Enforcement Officers Association, the National Organization for Victim Assistance, the Murder Accountability Project, the National Coalition Against Domestic Violence, and other victims’ rights groups.Contact Senator Cornyn ©2023 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/node/6804,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesWASHINGTON –U.S. Senator John Cornyn (R-TX) released the following statement indicating that he would have voted to support thePACT Act for a second time tonight, which would help veterans exposed to toxic burn pits:“I stand in full support of this critical bill that will help ensure those who were exposed to toxic burn pits while serving receive the care they deserve,” said Sen. Cornyn. “I’m glad Majority Leader Schumer reversed his decision to block amendment votes on this landmark legislation, and I look forward to President Biden signing it into law soon.”Sen. Cornyn recently tested positive for COVID-19 and is currently quarantining and working remotely as per CDC guidelines. Senate rules do not allow remote or proxy voting.Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/manchin-criticizes-budget-model-he-once-touted,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesTHEN: ‘Manchin has been consulting with Penn Wharton experts throughout the process and trusts the model.’NOW: ‘I respectfully disagree with the people from Penn Wharton.’WASHINGTON – Senator Joe Manchin (D-WV) has cited the Penn Wharton Budget Model as an authority on the cost of various Build Back Better iterations to justify not supporting them, but now that he’s chosen to back Senator Schumer and President Biden’s massive tax hike, he says the University of Pennsylvania’s conclusion that the bill will have little impact on rising inflation is wrong:YESTERDAY: ""I respectfully disagree with the people from Penn Wharton.” (“State of the Union,” CNN, 7/31/2022)-- “That’s because while there are many economic analyses of the bill out there, the PWBM has proven influential with one particularly important audience: Sen. JOE MANCHIN (D-W.Va.), who takes its findings seriously, according to people familiar with the matter.” (“West Wing Playbook,” Politico, 11/9/2021)Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-democrats-break-their-word-manchin-does-%E2%80%98olympic-worthy%E2%80%99-flip-flop,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesThe climate and tax provisions apparently were never off the table, despite what we had been told. Apparently Democrats, specifically the Majority Leader and Senator Manchin, just moved those discussions out of the public eye into a secret back room.""They're calling it the Inflation Reduction Act. What an insult to the intelligence of the American people. Do they think anybody will be fooled?""""The Democratic Leader's crafting secret deals in back rooms… To look you in the eye and tell you one thing and to do another is absolutely unforgivable.""WASHINGTON – Today on the floor, U.S. Senator John Cornyn (R-TX) discussed Sen. Joe Manchin’s flip-flop on Senate Democrats’ reckless spending bill and Leader Schumer’s back-room negotiations kept from members of his own party in a brazen act of bad faith. Excerpts of Sen. Cornyn’s remarks are below, and video can be found here. “Senator Manchin, the Senator from West Virginia, made a decision that angered most of his Democratic colleagues: he slammed the door on the climate and tax provisions in reconciliation.”“After we received assurances privately from some Senate Democrats, including the staff of the Senate Majority Leader, that the tax and climate provisions were off the table, we were able to move forward with USICA and funding of this vulnerable semiconductor supply chain.”“So Republicans and Democrats went to work negotiating in good faith to reach an agreement.”“The climate and tax provisions apparently were never off the table, despite what we had been told. Apparently Democrats, specifically the Majority Leader and Senator Manchin, just moved those discussions out of the public eye into a secret back room.” “After saying repeatedly he would not support such reckless policies, he's done an Olympic-worthy flip-flop, and there's simply no denying it.”“Now Senator Manchin not only supports the ‘Build Back Broke’ bill, he now said it’s his proposal. He, in effect, wrote it, and it includes the same policies that he previously opposed: tax hikes on working families and small businesses, Green New Deal climate policies, socialist price controls on prescription drugs.”“They're calling it the Inflation Reduction Act. What an insult to the intelligence of the American people. Do they think anybody will be fooled?”“There are only 100 of us, and the relationships and the confidence that we have that when somebody looks you in the eye and tells you something, that they're going to stick with it, is important to negotiating in good faith and building consensus that’s necessary to pass legislation… like our mental health and school safety bill recently.”“That trust was eviscerated yesterday. Senators Manchin and Schumer did not draft this 725-page bill in the four hours between the passage of the CHIPS Act and Senator Manchin's press release. They've been working on this the entire time, when they told us it was off the table.”“How can we negotiate in good faith, compromise where necessary, and get things done together after the Majority Leader and the Senator from West Virginia pull a stunt like this?”“The Democratic Leader's crafting secret deals in back rooms. He's keeping members of his own political party in the dark, such that they have to apologize to people like me who have been willing to trust that what people say that their word is their bond.”“To look you in the eye and tell you one thing and to do another is absolutely unforgivable.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/node/6798,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesAuthorizes Construction of Coastal Spine Project for Texas, Critical for Hurricane MitigationWASHINGTON –U.S. Senator John Cornyn (R-TX) released the following statement after the Senate passed his provision to authorize the construction of the coastal barrier protection system known as the Coastal Spine as part of the Water Resources Development Act: “Protecting the Texas coast from devastating hurricanes is a top priority when it comes to preserving the livelihoods of Texans and ensuring the massive amount of international trade that relies on our state can resume after a storm,” said Sen. Cornyn. “By authorizing the Coastal Spine, we are one step closer to ensuring Texas has the storm mitigation components it needs to be as prepared as possible for future hurricane seasons.”Background:The Coastal Spine is a large-scale coastal storm risk management and ecosystem restoration project that will help protect Texas’s coast from storm damage. The passage of these provisions in the Water Resources Development Act follows the introduction of standalonelegislation on this from Senators Cornyn and Cruz and Representative Randy Weber (TX-14) earlier this week.Last year, Sen. Cornyn praised the U.S. Army Corps of Engineers Chief’s Report signing of the Coastal Texas Study making the project eligible to be authorized by Congress in the upcoming Water Resources and Development Act (WRDA). In Congress, Sen. Cornyn secured full funding in the Bipartisan Budget Act of 2018 to ensure the completion of this study. Sen. Cornyn introduced legislation to accelerate the study and worked to obtain a critical exemption from statutory costs and time limitations. Last fall, Sen. Cornyn penned an op-ed discussing current coastal Texas projects and the steps to authorize and fund them.Contact Senator Cornyn ©2023 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-praises-senate-passage-chips-funding,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesThis funding will help kick start domestic production of these semiconductors in a way that will prevent a vulnerability of our supply chain since 90 percent of those advanced semiconductors currently come from Asia.""The way we are going to compete with China and beat them is to out-innovate them, because no country in the world has better human capital, better brains, and a better system to encourage innovation.""""It's important for the United States to be in the game and not be left behind.""WASHINGTON – Today on the floor, U.S. Senator John Cornyn (R-TX) gave the following remarks after the Senate passed funding for hisCHIPS for America Act, which will restore semiconductor manufacturing back to American soil. Excerpts of Sen. Cornyn’s remarks are below, and video can be found here. “This funding will help kick start the development of these microprocessors, these chips that go into everything from your cell phone, to the F-35, to the Javelin and Stinger missiles that we send to Ukraine to defend their country from Russian aggression.”“This funding will help kick start domestic production of these semiconductors in a way that will prevent a vulnerability of our supply chain since 90 percent of those advanced semiconductors currently come from Asia.”“One other benefit to this bill is that it could create roughly 185,000 jobs every year as these new facilities are constructed. Long-term, it could bring another 280,000 jobs on-line. Once these foundries are operational, they will supply made-in-America semiconductors that can be used on everything from smartphones, to cars, to airplanes, to missile defense systems.”“The way we are going to compete with China and beat them is to out-innovate them, because no country in the world has better human capital, better brains, and a better system to encourage innovation.”“It's important for the United States to be in the game and not be left behind.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-blasts-manchin%E2%80%99s-new-build-back-broke-bill,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesRaising taxes on job creators, crushing energy producers with new regulations, and stifling innovators looking for new cures will only make this recession worse, not better.WASHINGTON –U.S. Senator John Cornyn (R-TX) released the following statement in response to reports that Sen. Joe Manchin (D-WV) had flip-flopped and now agreed to support Sen. Schumer’s original massive social welfare bill:“Senate Democrats can change the name of Build Back Broke as many times as they want, it won’t be any less devastating to American families and small businesses. Raising taxes on job creators, crushing energy producers with new regulations, and stifling innovators looking for new cures will only make this recession worse, not better.”Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-texas-colleagues-press-biden-halt-closure-south-texas-private-detention-centers,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesThe Executive Order has created numerous unintended consequences, which primarily have affected the constitutional rights and physical safety of pretrial detainees.’WASHINGTON – Today, U.S. Senators John Cornyn (R-TX) and Ted Cruz (R-TX) and U.S. Representatives Henry Cuellar (TX-28), Vicente Gonzalez (TX-15), and Sheila Jackson Lee (TX-18) sent a letter to U.S. Attorney General Merrick Garland and White House Director of Domestic Policy Council Susan Rice requesting a permanent exemption for the Willacy County Regional Detention facility in Raymondville, Texas and the Rio Grande Detention Center in Laredo, Texas. “As noted by Chief Judge Rosenthal in her letter dated July 7, 2022, the Executive Order has created numerous unintended consequences, which primarily have affected the constitutional rights and physical safety of pretrial detainees.  As a result of the Executive Order, detainees must now travel between 160 to 240 miles roundtrip for court appearances.  This has caused long periods of confinement in crowded spaces, while being shackled for the entire day, for hundreds of pretrial detainees.”“The impact of the Executive Order will affect hundreds of jobs and harm local economies.  The closing of the Willacy County Regional Detention facility caused hundreds of employees to lose their livelihoods, leaving families without a steady source of income during a period of great economic uncertainty.  Now, the hard-working correctional officers and employees of the Rio Grande Detention Center and their families will soon face the same grim circumstances.”“The requested carve-out is not unprecedented.  Both the Northeast Ohio Correctional Center in Youngstown, Ohio, and the Western Region Detention Facility in San Diego, California, received carve outs from the Executive Order.  Detainees in the Rio Grande Valley face circumstances similar to those faced by detainees in Ohio and California.  It is our shared hope that the Administration will extend the same carve-out to our South Texas detention facilities.”Background: In January 2021, the Biden Administration issued an Executive Order directing the Attorney General not to renew Department of Justice contracts with privately owned detention facilities which has caused economic and administrative challenges for South Texas communities and court systems. Full text of the letter can be found below and here.July 26, 2022The Honorable Merrick B. GarlandU.S. Department of Justice950 Pennsylvania Avenue, NWWashington, D.C. 20530 The Honorable Susan RiceDirector, Domestic Policy CouncilThe White House1600 Pennsylvania Avenue, NWWashington, D.C. 20500 Dear Attorney General Garland and Director Susan Rice:We the undersigned write in reference to Executive Order 14006, entitled “Reforming Our Incarceration System to Eliminate the Use of Privately Operated Criminal Detention Facilities” (“Executive Order”). We are concerned about the Executive Order’s impact on the constitutional rights of the accused, public safety, the administration of justice, and the jobs of hundreds of Texans.  Thus, we respectfully request a permanent carve-out from the Executive Order for both the Willacy County Regional Detention facility in Raymondville, Texas and the Rio Grande Detention Center in Laredo, Texas. We all have provided letters and comments to the Administration on this issue since the Willacy County Regional Detention facility closed on March 31, 2022.  As noted by Chief Judge Rosenthal in her letter dated July 7, 2022, the Executive Order has created numerous unintended consequences, which primarily have affected the constitutional rights and physical safety of pretrial detainees.  As a result of the Executive Order, detainees must now travel between 160 to 240 miles roundtrip for court appearances.  This has caused long periods of confinement in crowded spaces, while being shackled for the entire day, for hundreds of pretrial detainees.  The Executive Order also has delayed court appearances, prohibited family appearances, and prevented pretrial detainees’ access to legal counsel.  As Chief Judge Rosenthal said, “[t]he system depends on these detainees having swift access to counsel, followed by prompt court appearances and plea hearings and sentences.” All of these problems will be compounded if the administration closes the Rio Grande Detention Center.  Indeed, if this location close as scheduled in October 2023, 1,600 detainees will suffer as a result.  Yet the effects borne by these pretrial detainees will reverberate across other parts of South Texas.  Indeed, the displacement of pretrial detainees from both the Willacy County Regional Detention facility and the Rio Grande Detention Center places a burden not only on the pretrial detainees, judges, and lawyers in the Southern District of Texas, but also the surrounding facilities forced to intake the pretrial detainees.  Placing pretrial detainees in overcrowded facilities, housing cooperating witnesses with sentenced defendants, or relying on small overcrowded local jails is not a solution.  Furthermore, the impact of the Executive Order will affect hundreds of jobs and harm local economies.  The closing of the Willacy County Regional Detention facility caused hundreds of employees to lose their livelihoods, leaving families without a steady source of income during a period of great economic uncertainty.  Now, the hard-working correctional officers and employees of the Rio Grande Detention Center and their families will soon face the same grim circumstances.  The requested carve-out is not unprecedented.  Both the Northeast Ohio Correctional Center in Youngstown, Ohio, and the Western Region Detention Facility in San Diego, California, received carve outs from the Executive Order.  Detainees in the Rio Grande Valley face circumstances similar to those faced by detainees in Ohio and California.  It is our shared hope that the Administration will extend the same carve-out to our South Texas detention facilities. Thus, we the undersigned join the request of South Texas stakeholders, including the Southern District of Texas judges, the Marshals Service, the United States Attorney’s Office for the Southern District of Texas, the Federal Public Defender, and the Criminal Justice Act Panel District Representative in the Southern District of Texas, and respectfully request that the Administration carve out an exception from the Executive Order and allow both the Willacy County Regional Detention facility and the Rio Grande Detention Center to operate. We look forward to your prompt decision and welcome the opportunity to engage in further discussions regarding the impact that the Executive Order has had on the Southern District of Texas. Regards,/s/Contact Senator Cornyn ©2023 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-cruz-weber-bill-ensure-coastal-barrier-protection-texas-gulf,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesAuthorizes Construction of Coastal Spine Project for Texas, Crucial for Future Hurricane MitigationWASHINGTON – U.S. Senators John Cornyn (R-TX) and Ted Cruz (R-TX), and U.S. Representative Randy Weber (TX-14) today released the following statements after introducing the Texas Coastal Spine Authorization Act which authorizes the construction of the coastal barrier protection system known as the Coastal Spine:  “Protecting the Texas Gulf Coast isn’t just an important local priority – it’s a national imperative,” said Sen. Cornyn. “Our coastal communities are home to millions of Texans and pivotal industries that fuel our country and economy. This bill will ensure our coastline has the necessary infrastructure to help protect against future storms and I will continue fighting for this project.”“In Texas, we know how destructive storms and natural disasters can be. A coastal barrier protection system will reduce the impact of hurricanes and tropical storms, and help keep Texas communities safer,” said Sen. Cruz. “It’s not only an important safety measure, but it will save money in the long term by softening the destructive power of storms along the Gulf Coast. This is a win-win, not just for Texans, but for taxpayers nationwide.”“The coastal barrier is a matter of national security. The Texas Gulf Coast is home to millions of people, countless homes and jobs, and numerous refineries. The Texas Coastal Spine Authorization Act will strengthen the resiliency of the Gulf Coast,” said Rep. Weber. “It’s imperative that we complete this critical barrier protection as soon as possible, since it’s a question of when—not if—another big storm barrels up the upper Texas Gulf Coast.”Background:The Coastal Spine is a large-scale coastal storm risk management and ecosystem restoration project that will help protect Texas’s coast from storm damage.  Last year, Sen. Cornyn praised the U.S. Army Corps of Engineers Chief’s Report signing of the Coastal Texas Study making the project eligible to be authorized by Congress in the upcoming Water Resources and Development Act (WRDA). In Congress, Sen. Cornyn secured full funding in the Bipartisan Budget Act of 2018 to ensure the completion of this study. Sen. Cornyn introduced legislation to accelerate the study and worked to obtain a critical exemption from statutory costs and time limitations. Last fall, Sen. Cornyn penned an op-ed discussing current coastal Texas projects and the steps to authorize and fund them.Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
https://www.cornyn.senate.gov/content/news/cornyn-cotton-grassley-bill-help-solve-cold-cases-heads-president%E2%80%99s-desk,"Please note, the addresses for our Harlingen and Houston offices have changed. Please call the Harlingen office at 956-423-0162 or the Houston office at 713-572-3337 for updated address information.  Return to Newsroom ArticlesWASHINGTON – U.S. Senators John Cornyn (R-TX), Tom Cotton (R-AR), and Chuck Grassley (R-IA) released the following statements after the Homicide Victims’ Families’ Rights Act, which requires federal agencies to revisit cold case murder files and apply new technologies in search of potential breakthroughs, passed the Senate. Senators Dick Durbin (D-IL), Chris Coons (D-DE), Jon Ossoff (D-GA), Marsha Blackburn (R-TN), Sheldon Whitehouse (D-RI), and John Kennedy (R-LA) also cosponsored the legislation. “This legislation will help ensure federal law enforcement reviews sometimes decades-old cold case files and appliesthe latest technologies and investigative standards,” said Sen. Cornyn. “This process will help bring grieving families resolution in the midst of tragic circumstances, and I look forward to this being signed into law.” “Families should have the right to ask for a review of a cold-case where an improvement in forensics may help solve the crime, bringing long-deserved closure to bereaved relatives. Our bill empowers families to do just that—President Biden should sign it immediately.” said Sen. Cotton.“Families who have lost a loved one due to a senseless act of murder deserve the opportunity to seek justice for the crime committed against them. This bill expands the rights of victims while providing needed transparency in the reopening of cold cases,” said Sen. Grassley.Background:The Homicide Victims’ Families’ Rights Act would require federal agencies to look at cold cases with a fresh set of eyes and apply the most up-to-date technologies and investigative standards.The bill would also empower immediate family members to request a cold case review so long as it meets certain basic criteria. Federal agencies will be able to determine if they have exhausted all possible leads or the cold case request does not meet the standard for review, and federal law enforcement agencies would be required to provide annual reports to Congress on what is working and not working with cold case reviews. The bill is supported by the National District Attorney Association, the Federal Law Enforcement Officers Association, the National Organization for Victim Assistance, the Murder Accountability Project, the National Coalition Against Domestic Violence, and other victims’ rights groups.Contact Senator Cornyn ©2022 Senator John Cornyn   |   PrivacyProcessing..."
